id,name,cuisine,type,tel,tag,entr_location,address,adcode,adname,pname,biz_type,cityname,business_area,location,cost,rating,meal_ordering,photo_url_first
B0FFJLNIWH,舟山海鲜(和家欣苑店),海鲜,餐饮服务;中餐厅;海鲜酒楼,021-66027599;13391398813,豆面,,顾北东路79号(顾村中心幼儿园旁),310113,宝山区,上海市,diner,上海市,顾村,"121.415414,31.360839",162.00,4.7,0,http://store.is.autonavi.com/showpic/814cb5c5e081980b29685fefd2eac4bc
B00155L92L,榕鑫象山海鲜(疁城新天地店),海鲜,餐饮服务;中餐厅;海鲜酒楼,13795258790,,,金沙路183号,310114,嘉定区,上海市,diner,上海市,嘉定镇,"121.257892,31.383851",138.00,4.7,0,https://aos-comment.amap.com/B00155L92L/comment/7e426e2c169a1b5021fa1ffed95561d5_2048_2048_80.jpg
B00156XP2L,沪华海鲜大酒楼(沪南公路店),海鲜,餐饮服务;中餐厅;海鲜酒楼,021-38181188,"乳鸽,水晶虾仁,现捞,大龙虾,酒酿圆子,海鲜盛宴,小炒黄牛肉,鲍鱼捞饭","121.715132,31.036002",沪南公路9356弄3-5号,310115,浦东新区,上海市,diner,上海市,,"121.715201,31.036063",141.00,4.3,0,http://store.is.autonavi.com/showpic/684d76cffd00fb34614a43d742148513
B0FFK7EMS7,蛮鲜咯象山海鲜(晋城路店),海鲜,餐饮服务;中餐厅;海鲜酒楼,021-66600038,"八宝辣酱夹饼,葱油膏蟹,秘制醉香螺,葱油黄泥螺,到笃梭子蟹,外婆红烧肉,盐烤蛏子,特色酱油虾,本帮油爆虾,酒香蒸鲥鱼,椒盐龙头烤,濑尿虾,八宝辣酱,千岛湖鱼头,梭子蟹","121.428845,31.28093",晋城路619号,310106,静安区,上海市,diner,上海市,彭浦镇,"121.428796,31.281039",150.00,4.7,0,http://store.is.autonavi.com/showpic/d102bb9f44357478c2588634649628c5
B00155QMFO,骏莱海鲜6号店(金桥路店),海鲜,餐饮服务;中餐厅;海鲜酒楼,18918731535,"抱腌清蒸大鲳鱼,葱油海瓜子","121.587674,31.253573",金桥路1379号1层2层3层(AB区),310115,浦东新区,上海市,diner,上海市,金桥,"121.587744,31.253614",268.00,4.3,0,http://store.is.autonavi.com/showpic/f1d28e04eb0ff22b538c7fe8e900d157
B0H2JNSUTR,东海汇舟山海鲜(魔贸580商场店),海鲜,餐饮服务;中餐厅;浙江菜,021-33663676,"梭子蟹葱油肉沫,红烧雷达网大带鱼,家烧活皮虾,富贵糟拼,油淋大白鲳,清蒸梭子蟹,海鲜名烩,小海鲜,猪手,葱油海瓜子,椒盐皮皮虾,蛤蜊,蟹肉,神仙鸡,皮皮虾,浓汤,鲍鱼,豆腐鱼,年夜饭,猪脚,梅干菜,蟹黄,带鱼","121.465507,31.232658",凤阳路545号魔贸580商场3层,310106,静安区,上海市,diner,上海市,淮海路,"121.465571,31.232644",,4.8,0,https://aos-comment.amap.com/B0H2JNSUTR/comment/33f4a26097a4861c6612913c79167ad6_2048_2048_80.jpg
B0H1URZQAE,庆春朴门(前滩太古里店),素食,餐饮服务;中餐厅;中式素菜馆,021-58979879,"素食,米糕,素菜,芋头",,东育路500弄1-9号前滩太古里L4层,310115,浦东新区,上海市,diner,上海市,三林,"121.481119,31.153693",153.00,4.8,0,https://aos-comment.amap.com/B0H1URZQAE/comment/e38dbc3669ce349c855852d6572fbd4b_2048_2048_80.jpg
B001570TYB,龙华素斋(龙华路店),素食,餐饮服务;中餐厅;中式素菜馆,021-64574805;18116271697,"素面,素斋,浇头","121.452699,31.17612","龙华路2787号(龙华古寺东侧,近龙华西路)",310104,徐汇区,上海市,diner,上海市,龙华,"121.452450,31.176213",39.00,4.7,0,https://aos-comment.amap.com/B001570TYB/comment/63e3e0b95774d8ee59c0e2eec0b604df_2048_2048_80.jpg
B0FFIW2FJO,临湖素食(保利时光里店),素食,餐饮服务;中餐厅;中餐厅,021-33567008,"夫妻肺片,素食,素菜","121.456398,31.182326",瑞平路230号保利时光里F2层,310104,徐汇区,上海市,diner,上海市,龙华,"121.455400,31.181787",147.00,4.6,0,http://store.is.autonavi.com/showpic/46c529b0eab7763306dc1b019c4cad34
B0FFFFOTGK,焱格格素食料理火锅(常德路店),素食,餐饮服务;中餐厅;火锅店,021-62227217;021-62337380;18267596586,"炸猪排,素食火锅,菌汤,蒸饺,刺身,菌菇火锅,点心,自助火锅,素食","121.442715,31.233559",常德路800号800秀园区A4-1层,310106,静安区,上海市,diner,上海市,,"121.443538,31.234002",145.00,4.7,0,http://store.is.autonavi.com/showpic/6e08271de3ec7c2732fe973bf01436f6
B00157GLIG,福和慧,素食,餐饮服务;中餐厅;中式素菜馆,021-39809188;021-62112753,"荷仙菇,牛油果卷,桃胶豆腐,竹荪脆耳松茸汤,菌菇汤,紫山药,餐前小食－小土豆,香芋冰激淋,果味甜品,榆耳,茄子,鹰嘴豆,干巴菌,素食","121.429638,31.218827",愚园路1037号,310105,长宁区,上海市,diner,上海市,中山公园,"121.429698,31.218642",993.00,4.6,0,http://store.is.autonavi.com/showpic/2b7ff29d004c2786fcdf286bf2e5bf3e
B0FFLDZ6MV,叶叶菩提(太原路店),素食,餐饮服务;餐饮相关场所;餐饮相关,021-52666089;15152098621,"佛跳墙,羊肚菌,素食","121.454501,31.206267",太原路160号太原别墅6号楼一层,310104,徐汇区,上海市,diner,上海市,岳阳,"121.454491,31.206338",915.00,4.8,0,https://aos-comment.amap.com/B0FFLDZ6MV/comment/7a0a464adc366360906a44128b83d455_2048_2048_80.jpg
B0GKSSI582,玉佛寺素斋,素食,餐饮服务;糕饼店;糕饼店,021-62665596;15026820670,"辣子鸡,素斋,素面,浇头","121.443413,31.241382",陕西北路1268弄6号(江宁路地铁站4号口步行490米),310107,普陀区,上海市,diner,上海市,长寿路,"121.443480,31.241420",61.00,4.6,0,https://aos-comment.amap.com/B0GKSSI582/comment/98b961bba07a26df6368d4be784b70f6_2048_2048_80.jpg
B0GKXHDND8,无味舒食(思南店),素食,餐饮服务;中餐厅;中餐厅,18016271607,"素食,紫菜饭,汤品","121.467947,31.215286",复兴中路535号思南公馆30号(玲姐火锅旁),310101,黄浦区,上海市,diner,上海市,淮海路,"121.468026,31.215086",581.00,4.7,0,https://aos-comment.amap.com/B0GKXHDND8/comment/8bfb9db58a9e113d6c00cc4f1d9d06ce_2048_2048_80.jpg
B0JRBU8L6G,素葭·蔬食创意料理,素食,餐饮服务;中餐厅;中式素菜馆,021-64021527,"胡椒饼,料理,素菜,花好月圆","121.314862,31.194304",申长路888号虹桥天地北区A座2F,310112,闵行区,上海市,diner,上海市,华漕,"121.315073,31.194487",351.00,4.6,0,https://aos-comment.amap.com/B0JRBU8L6G/comment/729AB17B_7F74_4695_96AF_CB3F106F996F_L0_001_1500_2000_1738822661300_34867339.jpg
B00156GXC9,功德林(南京西路店),素食,餐饮服务;糕饼店;糕饼店,021-33100700;021-63270218,"素鸭冷拼,蟹粉豆腐,蟹粉盅,黄油蟹粉,十八罗汉,罗汉素面,糖醋排骨,四喜烤麸,油爆鳝丝,糟溜鱼片椒盐排条,油面筋,清炒蟹粉,油淋仔鸡,素鸡,素肉松,素食,蘑菇,素菜,蟹粉","121.468371,31.230898",南京西路445号(人民广场地铁站11号口步行230米),310101,黄浦区,上海市,diner,上海市,淮海路,"121.468683,31.230817",106.00,4.2,0,https://aos-comment.amap.com/B00156GXC9/comment/f02e5c1a43e759781715b4a278874ef6_2048_2048_80.jpg
B0FFK9MP86,宁国素斋,素食,餐饮服务;中餐厅;中式素菜馆,021-64199890,"素斋,素面,菜包","121.449264,31.120473",华泾路858号(宁国禅寺内),310104,徐汇区,上海市,diner,上海市,华泾,"121.449331,31.120592",43.00,4.4,0,https://aos-comment.amap.com/B0FFK9MP86/comment/E6309E90_657D_4313_8051_59130D449532_L0_001_1500_2000_1744557951106_89144269.jpg
B0FFJXZZCL,慧缘素食(东淮海国际大厦店),素食,餐饮服务;中餐厅;中式素菜馆,021-61350795,"羊肉串,素食,炒饭,鱼香肉丝",,淮海东路45号218室(大世界地铁站5号口步行210米),310101,黄浦区,上海市,diner,上海市,城隍庙,"121.482413,31.226381",66.00,4.7,0,http://store.is.autonavi.com/showpic/349e769fd4d2c356f6179e48fa9730bf
B00154YS3A,枣子树·素食餐厅(南京西路店),素食,餐饮服务;中餐厅;中式素菜馆,021-62157557;021-62157566,"糖醋小排,萝卜丝饼,素菜,素食,麻婆豆腐,八宝辣酱,糖醋排骨","121.456997,31.229821",奉贤路258号(美琪剧院旁),310106,静安区,上海市,diner,上海市,淮海路,"121.456844,31.229858",150.00,4.5,0,http://store.is.autonavi.com/showpic/c1548d4658f5d02debd7ff6c7cc8839f
B0G1L57T17,素来很好·VEGEGOOD,素食,餐饮服务;餐饮相关场所;餐饮相关,13671594313,"素食,手撕鸡,素菜","121.475887,31.211565",马当路411号(马当路地铁站5号口步行50米),310101,黄浦区,上海市,diner,上海市,,"121.476020,31.211617",111.00,4.5,0,http://store.is.autonavi.com/showpic/5a11ec6c0a8f7d2f39bc487dc60431bc
B00156NT7P,春风松月楼(城隍庙店),素食,餐饮服务;中餐厅;中式素菜馆,021-63553630,"松月楼海棠糕,素菜包和三丁包,香菇菜包,金牌面筋面,香菇面筋面,素鸭,素蟹粉包,松月腐乳肉,素火腿,特色菜包,双菇面筋面,罗汉素面,八宝辣酱,菜包子,香辣腰花面,素面,素食,素菜,蟹黄,翡翠烧麦,面筋,菜包,浇头,拌面,胡萝卜,蟹粉","121.491039,31.22629",百翎路23号(豫园地铁站7号口步行400米),310101,黄浦区,上海市,diner,上海市,城隍庙,"121.490939,31.226326",24.00,4.4,0,https://aos-comment.amap.com/B00156NT7P/comment/69b12d6e26c021ee65735da7aab74f67_2048_2048_80.jpg
B0KBKUG3OP,叶叶菩提(长宁店),素食,餐饮服务;餐饮相关场所;餐饮相关,18310714485,"开胃菜,佛跳墙,素食,料理","121.380536,31.197794",龙溪路188号(龙溪路地铁站2号口步行460米),310105,长宁区,上海市,diner,上海市,程家桥,"121.380681,31.197996",,4.8,0,https://aos-comment.amap.com/B0KBKUG3OP/comment/content_media_external_images_media_1000142216_ss__1736683832728_03132976.jpg
B0FFFWQ1QH,积善之家·余庆堂自助式素食餐厅(昌鑫花园店),素食,餐饮服务;中餐厅;中式素菜馆,021-37793333,"自助餐,家常菜","121.20083,31.023434",思贤路1855弄53号(昌鑫花园思贤路玉树北路),310117,松江区,上海市,diner,上海市,江学路,"121.200949,31.023570",28.00,4.7,0,https://aos-comment.amap.com/B0FFFWQ1QH/comment/025d39d1ee8b3c8b82ebc8f53abb57bf_2048_2048_80.jpg
B0HB2HWWSP,愫心素食(华山店),素食,餐饮服务;中餐厅;中式素菜馆,13391173869;18693065307,"菜品图,素食,酸辣汤","121.434792,31.203898",华山路1585号华山花苑内近机动车出口处,310105,长宁区,上海市,diner,上海市,湖南路,"121.434823,31.203824",82.00,4.3,0,http://store.is.autonavi.com/showpic/f54d3f86b13ad555c2f819e1dec24662
B00156RXO1,七宝教寺素斋部,素食,餐饮服务;中餐厅;中式素菜馆,021-64598500;15601757657;17349744931,素斋,"121.358635,31.155492",七宝镇新镇路1205号七宝教寺内(东北角),310112,闵行区,上海市,diner,上海市,七宝,"121.358578,31.155313",24.00,4.5,0,https://aos-comment.amap.com/B00156RXO1/comment/21fabdabc98007c9d6157582314b9bc6_2048_2048_80.jpg
B0G0SC25I6,溸源素食·茶研·美器·雅集,素食,餐饮服务;中餐厅;中式素菜馆,15821144908,素食,"121.466039,31.32233",江杨南路880号A3幢,310113,宝山区,上海市,diner,上海市,高境,"121.465888,31.322470",154.00,4.4,0,https://aos-comment.amap.com/B0G0SC25I6/comment/0324950D_2B88_4A8E_BDE4_C41E52E4F29E_L0_001_1319_1698_1740318915248_58320151.jpg
B00154AF99,五观堂素食(新华路),素食,餐饮服务;中餐厅;中式素菜馆,021-62813695,"烤土豆,五福布袋,一品鲜,酸辣番茄锅仔,腐皮三丝卷,翡翠蒸饺,特色酱萝卜,qq牛奶莲藕,荷香竹笋饭,金瓜炖蛋,香芋细沙,荷香糙米饭,茶树菇煨笋丝,特色面疙瘩,九珍盒,素菜,素食",,新华路349号,310105,长宁区,上海市,diner,上海市,湖南路,"121.425851,31.203277",118.00,4.4,0,https://aos-comment.amap.com/B00154AF99/comment/3a41745ae186cf30cce10e401e260022_2048_2048_80.jpg
B0K0GS9G5X,素满香·全民食养自助(上海·虹口龙之梦店),素食,餐饮服务;中餐厅;中餐厅,,,"121.478903,31.269839",西江湾路388号B1层23室24A室,310109,虹口区,上海市,diner,上海市,江湾,"121.477830,31.270919",,4.6,0,https://aos-comment.amap.com/B0K0GS9G5X/comment/f66842802d7e2062e8a92f66f256f919_2048_2048_80.jpg
B0FFKI4KIN,菩提素(诗乡顾村文化广场店),素食,餐饮服务;餐饮相关场所;餐饮相关,13002103854,"素食自助餐,自助餐","121.410929,31.356324",顾村镇富联路328弄28号(太平禅寺),310113,宝山区,上海市,diner,上海市,顾村,"121.410693,31.356198",35.00,4.5,0,https://aos-comment.amap.com/B0FFKI4KIN/comment/aa4edfd0eeeb56020ef752215b0f79f5_2048_2048_80.jpg
B0K2RSC17S,大美悦界·手工精致素食(龙华寺店),素食,餐饮服务;餐饮相关场所;餐饮相关,17199975598,"素食,炒饭,绿豆糕,老豆腐","121.453702,31.173596",龙华路2728号龙华会南区2层(龙华地铁站5号口步行60米),310104,徐汇区,上海市,diner,上海市,龙华,"121.453702,31.173482",,4.6,0,https://aos-comment.amap.com/B0K2RSC17S/comment/D54E47C2_20ED_4C46_880A_0F04EA6D5FD7_L0_001_1500_2000_1734523818976_30277877.jpg
B0KRRHST39,淡盐salt-less,素食,餐饮服务;餐饮相关场所;餐饮相关,021-62598235;13671624793,,"121.444009,31.226726",胶州路149弄2号(静安寺地铁站出入口步行490米),310106,静安区,上海市,diner,上海市,,"121.443986,31.226768",,4.6,0,https://aos-comment.amap.com/B0KRRHST39/comment/content_media_external_images_media_28812_ss__1727577157273_79282016.jpg
B00155HP05,慈光素食部,素食,餐饮服务;中餐厅;中式素菜馆,021-63285284;021-63287803,素食,,吉安路271号(老西门地铁站4号口步行220米),310101,黄浦区,上海市,diner,上海市,淮海路,"121.481242,31.218105",50.00,4.4,0,https://aos-comment.amap.com/B00155HP05/comment/f79cd412b9ba73aec51e17119c60820b_2048_2048_80.jpg
B0HRP53MQF,轻蔬不用等(舜元天地店),素食,餐饮服务;中餐厅;中餐厅,13122467881;18255424210,"素食,南瓜饼,麻辣香锅,豆腐","121.431433,31.217902",江苏路458号舜元天地一楼107-2室,310105,长宁区,上海市,diner,上海市,中山公园,"121.430913,31.218234",43.00,4.3,0,http://store.is.autonavi.com/showpic/253dd8552c0ec69bf1e932fd095cf58d
B0J3LZBKRM,茹·pure vegan(博华广场店),素食,餐饮服务;中餐厅;中式素菜馆,021-54715000;13127818759,榴莲披萨,,山海关路388号2幢博华广场零售区L4-03,310106,静安区,上海市,diner,上海市,淮海路,"121.462142,31.236010",,4.4,0,http://store.is.autonavi.com/showpic/31f74f8602005ca913ddff55ceaee85c
B0HBRS737A,然一素食餐厅·咖啡馆(马利来广场店),素食,餐饮服务;中餐厅;中式素菜馆,021-67895811;18018587249,"鱼鲜,红糖糍粑,麻辣豆腐,素食,麻辣香锅,糖醋排骨","121.241016,31.059037",光星路1599弄马利来广场屋顶花园3楼303,310117,松江区,上海市,diner,上海市,,"121.240794,31.058813",75.00,4.4,0,https://aos-comment.amap.com/B0HBRS737A/comment/6A01D1AA_7012_41A5_8878_D4FF9547D386_L0_001_1500_2000_1741830836216_28373481.jpg
B0K0UR3D4J,素来很好·VEGEGOOD(前滩店),素食,餐饮服务;餐饮相关场所;餐饮相关,,,"121.481282,31.156801",东育路279号103单元,310115,浦东新区,上海市,diner,上海市,三林,"121.481494,31.156865",,4.8,0,http://store.is.autonavi.com/showpic/f1a333d4be3f6248619c62220dc76d77
B0I135RT9A,百川安在素食茶餐厅(风华水岸店),素食,餐饮服务;中餐厅;中式素菜馆,15721268955,素食,"121.402712,31.222622",枣阳路861号,310107,普陀区,上海市,diner,上海市,金沙江路,"121.402542,31.222833",,4.5,0,http://store.is.autonavi.com/showpic/4898bb099620da1003d3477bc2ad46e4
B0K3VRHY4P,素满香·全民食养自助(上海·月星环球港店),素食,餐饮服务;中餐厅;中餐厅,021-62299952,"煎饺,素食自助","121.413385,31.234015",中山北路3300号地下二层B2141商铺,310107,普陀区,上海市,diner,上海市,曹杨,"121.413188,31.234062",,4.7,0,https://aos-comment.amap.com/B0K3VRHY4P/comment/content_media_external_images_media_46489_ss__1744551860709_52260663.jpg
B0KDG9O2PD,大象无隅素食餐厅,素食,餐饮服务;中餐厅;中式素菜馆,15800715212,"素食,云南过桥米线","121.276097,31.187484",鼎誉路91弄6号SZ101室,310118,青浦区,上海市,diner,上海市,上海虹桥商务区,"121.276191,31.187507",,4.5,0,https://aos-comment.amap.com/B0KDG9O2PD/comment/F25E0C3A_8098_4785_872F_8ED8C20BC3C3_L0_001_1352_2000_1743318918383_61261341.jpg
B001576JXJ,西林素斋(中山中路店),素食,餐饮服务;中餐厅;中式素菜馆,021-57716771,"素斋,绿豆糕","121.223702,31.007003",中山中路666号(西林禅寺内),310117,松江区,上海市,diner,上海市,中山,"121.223784,31.006912",41.00,4.3,0,http://store.is.autonavi.com/showpic/8e535e9f63079067d8bd5a77b48a6355
B0JDHG081T,一叶一世界素食(上海金融街购物中心店),素食,餐饮服务;中餐厅;火锅店,021-66276820,素食,,中兴路1683号上海金融街购物中心F3层,310106,静安区,上海市,diner,上海市,不夜城,"121.452937,31.253619",,4.4,0,http://store.is.autonavi.com/showpic/19694d10929db9c347a1204b136fb7bc
B0I2XNWQSE,大象无隅素食餐厅(仲盛世界商城店),素食,餐饮服务;中餐厅;中式素菜馆,021-54880038;13310191007,"提拉米苏,马蹄,手撕鸡,麻辣香锅,素菜,素食",,都市路5001号仲盛世界商城F5层,310112,闵行区,上海市,diner,上海市,莘庄,"121.387070,31.107101",,4.2,0,https://aos-comment.amap.com/B0I2XNWQSE/comment/e05b23c35cd3ba54392a26a30a141161_2048_2048_80.jpg
B0K3VHK13H,子午茶食·养生茶饮·素食料理,素食,餐饮服务;餐饮相关场所;餐饮相关,,,,谷阳北路1425弄173号(弘德堂中医馆隔壁),310117,松江区,上海市,diner,上海市,方松,"121.232647,31.032552",,4.5,0,http://store.is.autonavi.com/showpic/e0c6e849e4c2367e040bcc110db8d5de
B0JRL604TH,Green Friday纯净素花园餐厅(滨江·光合新座店),素食,餐饮服务;中餐厅;中餐厅,19121072894,"越南春卷,汤品,素斋",,浦东大道1559号滨江光合新座-(商场1楼里面肯德基对面),310115,浦东新区,上海市,diner,上海市,洋泾,"121.539207,31.244749",,4.3,0,http://store.is.autonavi.com/showpic/68dd015aac960e081031de6d588a4f88
B00157GASL,上海净明素食馆,素食,餐饮服务;中餐厅;中式素菜馆,021-67694498,,"121.336262,31.131987",九亭大街269号3楼(近涞亭南路),310117,松江区,上海市,diner,上海市,九亭,"121.336060,31.131900",38.00,4.3,0,http://store.is.autonavi.com/showpic/84543fc68eaac9e3ebd8f508300d44e2
B0FFIQIG34,云来集素斋馆,素食,餐饮服务;中餐厅;中式素菜馆,021-65371388;13585568545,素斋,"121.507411,31.255317",昆明路101号(提篮桥地铁站1号口步行160米),310109,虹口区,上海市,diner,上海市,提篮桥,"121.507294,31.255523",31.00,4.4,0,http://store.is.autonavi.com/showpic/c66bf5151ed21e8e923be62b7f1d1c23
B0J0NUDZ6J,一叶一世界素食(上滨生活广场店),素食,餐饮服务;餐饮相关场所;餐饮相关,021-65670671,素食,"121.502843,31.259779",周家嘴路917号上滨生活广场F1层,310109,虹口区,上海市,diner,上海市,鞍山新村,"121.503214,31.260509",,4.4,0,https://aos-comment.amap.com/B0J0NUDZ6J/comment/18f16d33af20fd58ba36d20c9d357d4b_2048_2048_80.jpg
B0J3TNDSRI,逸欢喜素食(汇鑫国际店),素食,餐饮服务;餐饮相关场所;餐饮相关,021-54257238;15800450969,"素食,榴莲披萨",,宜山路333号2号楼107室蒲汇塘路近汇鑫国际大厦高楼的后面,310104,徐汇区,上海市,diner,上海市,徐家汇,"121.430143,31.187410",,4.5,0,http://store.is.autonavi.com/showpic/09608d6af68348d642c425d33f593389
B0KRBSTDYO,福慧坊素食餐厅,素食,餐饮服务;餐饮相关场所;餐饮相关,021-67100277,,"121.452730,30.934084",奉浦街道八字桥路873号,310120,奉贤区,上海市,diner,上海市,南桥,"121.452762,30.933996",,4.6,0,http://store.is.autonavi.com/showpic/21e6c87d1f869362977da0235b4b59f5
B00155LVZ7,功德林(五原路店),素食,餐饮服务;茶艺馆;茶艺馆,18621560399,"素鸭,干挑馄饨,特色面筋,菌菇罗汉面,绿豆糕,干拌面,素馄饨,鱼香茄子,精制菜包,地三鲜,素三鲜,香菇菜心,蟹粉鱼翅盅,茉莉花茶,糕点,素食","121.447583,31.213150",五原路303号,310104,徐汇区,上海市,diner,上海市,湖南路,"121.447565,31.213227",54.00,4.0,0,http://store.is.autonavi.com/showpic/3a9e93a888e3ea1690fdbcdc3258732e
B0K1THBZME,Green Friday纯净素花园餐厅Vegan(南翔店),素食,餐饮服务;外国餐厅;西餐厅(综合风味),13337276124,,"121.307487,31.304280",陈翔公路2299号上海南翔印象城MEGAL1层L1-23,310114,嘉定区,上海市,diner,上海市,南翔,"121.307314,31.304584",,4.4,0,https://aos-comment.amap.com/B0KRJ5C0N7/comment/content_media_external_file_1254972_ss__1745306346443_92423644.jpg
B0FFKM89J7,馨莲斋(豪浦店),素食,餐饮服务;餐饮相关场所;餐饮相关,13651614444;15955605592,",地三鲜","121.429028,31.234463",大众河滨大厦(武宁路地铁站1号口步行190米),310107,普陀区,上海市,diner,上海市,长寿路,"121.429509,31.234409",49.00,4.4,0,http://store.is.autonavi.com/showpic/c334d6c9d10e88ab79dcf74daffb5741
B0JULSPZT7,心素禅茶素食餐厅(体育公寓店),素食,餐饮服务;中餐厅;中式素菜馆,021-64036630,,"121.429069,31.173677",田林东路360弄体育公寓2号楼1层106商铺(田林新苑旁),310104,徐汇区,上海市,diner,上海市,漕河泾,"121.428819,31.173761",,4.3,0,https://aos-comment.amap.com/B0JULSPZT7/comment/b47d21835d6c4d128424ff7b7f6a9a21_2048_2048_80.jpg
B0LBDMXO7H,素满香·全民食养自助(上海·正大广场店),素食,餐饮服务;中餐厅;中餐厅,13867895801,,"121.500394,31.236978",中国(上海)自由贸易试验区陆家嘴西路168号1幢B2层B2F08-10+B2F12号,310115,浦东新区,上海市,diner,上海市,陆家嘴,"121.500054,31.236964",,4.6,0,http://store.is.autonavi.com/showpic/068ca0afc69fc72bddbab55472febfbb
B0K63RTC2K,吉沁缘素(缤谷广场店),素食,餐饮服务;中餐厅;中式素菜馆,13301988591,,,天山路345号缤谷广场东座401A单元,310105,长宁区,上海市,diner,上海市,古北,"121.388146,31.214183",,4.2,0,http://store.is.autonavi.com/showpic/e7d5df8815836dfd86cad5a04c566fc0
B0JRDU6NQS,汝福智素食烘焙,素食,餐饮服务;糕饼店;糕饼店,15921327770,"素食,提拉米苏,绿豆糕","121.478129,31.205729",蒙自路207号1层11栋5号,310101,黄浦区,上海市,diner,上海市,五里桥,"121.478109,31.205775",,4.2,0,http://store.is.autonavi.com/showpic/cf9454e1934fa2b0387242b9d0a38293
B0IAVRNSTL,郭大王净素坊(北外滩来福士广场店),素食,餐饮服务;中餐厅;中餐厅,17321271015;18317075776,,,东大名路999号北外滩来福士广场B2层,310109,虹口区,上海市,diner,上海市,提篮桥,"121.507003,31.252611",,4.5,0,https://aos-comment.amap.com/B0IAVRNSTL/comment/ca09a709a470e4cc8076b999c9be6235_2048_2048_80.jpg
B0GUA1D03I,有蒲有荷(海上海·弘基休闲广场店),素食,餐饮服务;中餐厅;中餐厅,021-33773388,,,飞虹路568弄19号,310110,杨浦区,上海市,diner,上海市,四平路,"121.507916,31.266508",51.00,4.2,0,http://store.is.autonavi.com/showpic/22da09bad2deb050e67a0cff05d5bfe3
B0FFFA1IWW,静安素食,素食,餐饮服务;餐饮相关场所;餐饮相关,,素食,"121.444925,31.224142",愚园路153号1层(静安寺地铁站1号口步行200米),310106,静安区,上海市,diner,上海市,静安寺,"121.445144,31.224148",29.00,4.6,0,http://store.is.autonavi.com/showpic/562a1341a3102670a36e4ff0
B0H3DRVAVC,功德林(上海漫乐城店),素食,餐饮服务;中餐厅;中餐厅,13621892994,,,齐河路258号上海漫乐城L1层L105,310115,浦东新区,上海市,diner,上海市,昌里,"121.503531,31.178831",,4.2,0,http://store.is.autonavi.com/showpic/162e6e09222564cc767b0db58e4cc1f9
B0KDG4JQ5N,素得健康餐厅,素食,餐饮服务;中餐厅;中餐厅,16601962921,,,"桂箐路7号3栋华东理工科技园G7园区3栋一楼(靠近桂平路全州路口,肯德基后面)",310104,徐汇区,上海市,diner,上海市,漕河泾,"121.405024,31.165380",,4.2,0,http://store.is.autonavi.com/showpic/3bf414d0834b911d923cfa5212354355
B0HDO65B1T,望月净素包子(上南春天苑店),素食,餐饮服务;餐饮相关场所;餐饮相关,15658317366,,"121.504353,31.151593",杨南路828弄1-8号上南春天苑,310115,浦东新区,上海市,diner,上海市,上南地区,"121.504307,31.151573",9.00,4.0,0,http://store.is.autonavi.com/showpic/98cc6e5abf97d346ee6800302ed411bc
B001557NT6,齐善素食(安远路店),素食,餐饮服务;中餐厅;中式素菜馆,021-62660001,素食,,江宁路958-2号(近安远路),310106,静安区,上海市,diner,上海市,,"121.446324,31.241497",33.00,4.1,0,http://store.is.autonavi.com/showpic/9438a17324b1cd340e398aca7f33c3bd
B0K61HQFQU,心中有素(合生新天地店),素食,餐饮服务;餐饮相关场所;餐饮相关,13301994670,素食,"121.228761,31.153113",合生新天地C区1层,310118,青浦区,上海市,diner,上海市,,"121.229741,31.151697",,4.2,0,https://aos-comment.amap.com/B0K61HQFQU/comment/content_media_external_images_media_271984_ss__1730651173350_37053512.jpg
B0KRV5CLLB,荟园春全民素食自助(上海江桥万达店),素食,餐饮服务;餐饮相关场所;餐饮相关,,素食自助,,金沙江西路1051号万达广场上海江桥店F1层,310114,嘉定区,上海市,diner,上海市,上海虹桥商务区,"121.324700,31.239722",,4.2,0,http://store.is.autonavi.com/showpic/0ebd480eaf683e1e4542149600a23587
